;Q00_TESTING_Q62;Q40_URBOS;Q46_KAOHSIUNG;Q53_UTRECHT;Q54_LUXEMBURGO;Q56_CANBERRA;Q57_NEWCASTLE;Q59_AMSTERDAM;Q62_DE LIJN WEST FLANDERS;Q64_MAURITIUS;Q66_VITORIA;Q67_LUND;Q68_OSLO;Q70_PARRAMATA;Q72_BIRMINGHAM_3GT;Q75_LISBOA;Q80_MULTIOFERTA
CodigoBaliza;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_TimeAlarm;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_TimeDES_AT;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_baliza_SIN;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_baliza_CON;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PLC_CheckIndex;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0
m_Cond_Ext;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
l_resultado;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Alarm_SIN;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Alarm_CON;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Time_Fault;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_TipoTramo;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_CodigoTramo_ant;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_MajorFault_loc;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
TipoTramo_InputAlt2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_MinorFault_loc;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_TimePulsacion;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_TimeEntrePuls;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Flanco;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Flanco_alg;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_On;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_PulsCont;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Some_flanco;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_2Puls;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Output;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_someCond;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
m_Nivel_max;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Nivel_min;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Nivel_inicial;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Noise_level1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Noise_level2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Nivel;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_PulsoInc_ant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_PulsoDec_ant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
m_Noise_ant;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_pulse_SLOW_PANT;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_pulse_FAST_PANT;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_pulse_SLOW_PANT_AUX;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_pulse_FAST_PANT_AUX;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_di_panto_interm_r;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_pant_inhib_tras_arranque;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_MT_ACTIVE_C1_ant;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0
l_MT_ACTIVE_C2_ant;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0
l_MT_ACTIVE_TN_ant;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0
l_SC_MAN_P_CARGA_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_at_seq_con_hscb_c_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_di_panto_interm_r_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DO_TMC_RELE_R;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
DO_FBS_OFF_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AT_AUX_MOTOR;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b_rePanto2On;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b_rePanto2Down;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_AT_0080_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_AT_0100_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0120_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0140_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0145_0_0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1
Q40_SR_AT_0160_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0170_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0180_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0190_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0240_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0280_0_0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1
Q40_SR_AT_0290_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0300_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0310_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0320_0_0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q40_SR_AT_0330_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0380_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0390_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0400_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0440_0_1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_AT_0460_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0470_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0480_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0490_0_0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1
Q40_SR_AT_0500_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0510_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0515_A_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_AT_0520_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_AT_0530_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0540_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_AT_0550_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_AT_0560_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
l_ev_aren_de_c1_inhib;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0
l_ev_aren_de_c2_inhib;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0
l_ev_aren_tr_c1_inhib;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ev_aren_tr_c2_inhib;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_enable_sanding_tcu_c1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_enable_sanding_tcu_c2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_compr_ON_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_compr_ON_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_time_off_inhibi_comp_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_time_off_inhibi_comp_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_pulso_fallo_comp_C1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
l_pulso_fallo_comp_C2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
l_orden_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_orden_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_fire_reset_hmi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_DI_PUL_LIMPIA_INT_C1_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DI_PUL_LIMPIA_INT_C2_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DI_PUL_LIMPIA_SLOW_C1_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DI_PUL_LIMPIA_SLOW_C2_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DI_PUL_LIMPIA_FAST_C1_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DI_PUL_LIMPIA_FAST_C2_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_DCM_C1_alguno_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_DCM_C2_alguno_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C1_CMD_LIMPIA_INT_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C2_CMD_LIMPIA_INT_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C1_CMD_LIMPIA_SLOW_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C2_CMD_LIMPIA_SLOW_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C1_CMD_LIMPIA_FAST_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C2_CMD_LIMPIA_FAST_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_ax_limp_lava_C1_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_ax_limp_lava_C2_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_flange_lub_mant_ant;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
l_pu_hab_cmd_dc1_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_pu_hab_cmd_dc2_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_tcu_c1_sanding_ant;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_tcu_c2_sanding_ant;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_ax_stop_request_ant;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0
l_AX_STOP_PMR_S1_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_AX_STOP_PMR_S2_ant;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
l_compr_ON_C1_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_compr_ON_C2_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_tcu_c1_sliding_ant;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_tcu_c2_sliding_ant;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_hmi_vel_flangelub_ant;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
l_siv_flangelub_ant;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0
l_DI_PUL_PMR_REQUEST_C1_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_DI_PUL_PMR_REQUEST_C2_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_DI_PUL_FIRE_C1_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_DI_PUL_FIRE_C2_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ax_limp_estado_c1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_ax_limp_estado_c2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_INHIBI_COMP_CMD_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_INHIBI_COMP_CMD_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_COMP_CMD_C1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_COMP_CMD_C2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
DO_COMP_ENABLE_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DO_COMP_ENABLE_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_COMP_FAIL_C1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
AX_COMP_FAIL_C2;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
AX_TEMP_COMP_OK_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_TEMP_COMP_OK_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PIL_CMD_SANDER_INHIB;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_EV_AREN_DE_C1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
AX_EV_AREN_DE_C2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
AX_EV_AREN_TR_C1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_EV_AREN_TR_C2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
DO_CON_AREN_DEL_C1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
DO_CON_AREN_DEL_C2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
DO_CON_AREN_TRA_C1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
DO_CON_AREN_TRA_C2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
DO_PILOTO_ARENEROS_C1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0
DO_PILOTO_ARENEROS_C2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
DO_PILOTO_AREN_INHIB_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DO_PILOTO_AREN_INHIB_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DO_PILOTO_LUNETA_C2;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0
DO_PILOTO_FIRE_C1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
DO_PILOTO_FIRE_C2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
AX_COMP_CMD_GetCompCmd;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_COMP_CMD_GetCompFail;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_SetNullSpeed;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_SetOrdParado;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_GetArenMan;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_SetDirection;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_GetArenC1_1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_GetArenC2_1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_GetArenC1_2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_AREN_CMD_GetArenC2_2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_CMD_SetNullSpeed;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_CMD_SetCond;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_PIL_SetValue;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_PIL_GetValue;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AX_LUN_TER_SetConmut;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_LUN_TER_CabActive;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_LUN_TER_GetOrden;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_LAVA_SetCon;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AX_LAVA_GetOrden;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ONOFF_GETSTATUS_ACTIVE_GwOnOff;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0
l_sae_time_fail;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_c1_ok;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_c2_ok;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_enable_time_update;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_y_h;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_y_l;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_mon;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_day;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_day_adjust;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_min;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_sec;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_hor_utc_bcd;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_hor_utc_dec;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_hor_local_dec;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_hor_local_bcd;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_hor;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_offset;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
l_sae_time_min_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM_OK_SAE_C1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1
CM_OK_SAE_C2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
CM_OK_SIG;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_CM_0040_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0050_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_CM_0060_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q40_SR_CM_0070_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0080_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Q40_SR_CM_0090_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0141_0_0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Q40_SR_CM_0170_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0190_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Q40_SR_CM_0200_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0210_0_0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_CM_0230_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Q40_SR_CM_0240_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Q40_SR_CM_0250_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_CM_0260_0_0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q40_SR_CM_0280_0_0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
estado_aux;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
puls_cont_c1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
puls_cont_c2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_no_discharge;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_cv_off_batt_delay;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ux_cv_off_batt_delay;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ausencia_alta;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_cierrepuertas;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_DI_PUL_BATERIA_C1_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_DI_PUL_BATERIA_C2_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_HMI_C1_CMD_TRAM_OFF_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_HMI_C2_CMD_TRAM_OFF_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_PU_CLOSED_UT_ant;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
l_cv_batt_bypass_puls_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV_400_GEN_M3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV_400_OUT_M3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV_400_ON_M3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV_AUX_ON_M3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DO_PILOTO_BATERIA_C1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0
DO_PILOTO_BATERIA_C2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
DO_BAT_DES_VMIN_R;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b_Dis_Charger_M4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
b_Dis_CAux_M4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
CV_AUX_GetOutR;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
CV_INV_AUX_GetValue;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV_INV_AUX_GetOutput;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
PLC_MIN_3_SetInput;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
PLC_MIN_3_GetValue;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_inv_aux_pulse;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L25_pulse;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L25_cond;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S1_pulse;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S2_pulse;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S1_cond;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S2_cond;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_train_is_switching_off;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plc_chvac_c1_night;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plc_chvac_c2_night;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ec_enable_tras_arranque;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_SHVAC_S1_Sts2B_b_TRetOut_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_SHVAC_S2_Sts2B_b_TRetOut_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_PLC_SHVAC_S1_PLimit_b_LimitSeq_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_PLC_SHVAC_S2_PLimit_b_LimitSeq_ant;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
l_HMI_C1_CMD_CondCF_SHVAC_ONOFF_ant;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
l_HMI_C2_CMD_CondCF_SHVAC_ONOFF_ant;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
l_HMI_C1_CMD_CondCF_CHVAC_ON_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_HMI_C2_CMD_CondCF_CHVAC_ON_ant;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
l_mt_active_c1_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L25_cond_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S1_cond_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_plimit_L50_S2_cond_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_ucu_switchoff_inhibi_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
l_SC_MODE_CON_ant;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EC_HVAC_ON_S3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
b_L25;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
b_ACU_F;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0
b_MaxPower;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
b_L50;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
PLC_VALUE_3_WordToBit;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
